id_batiment,infra_id,infra_etat,longueur
E000013,P007111,infra_intacte,12.3144613356693
E000013,P007111,infra_intacte,12.3144613356693
E000013,P007982,infra_intacte,49.956115228201
E000013,P000241,infra_intacte,75.9819951693543
E000013,P007151,infra_intacte,10.0290766801889
E000014,P007111,infra_intacte,12.3144613356693
E000014,P007111,infra_intacte,12.3144613356693
E000014,P007111,infra_intacte,12.3144613356693
E000014,P007982,infra_intacte,49.956115228201
E000014,P000241,infra_intacte,75.9819951693543
E000014,P007397,infra_intacte,11.6968926113381
E000015,P007111,infra_intacte,12.3144613356693
E000015,P007983,infra_intacte,40.3209288665353
E000015,P000160,infra_intacte,44.6252544771484
E000015,P000348,infra_intacte,9.12960147203556
E000015,P000020,infra_intacte,51.3121054948589
E000015,P007255,infra_intacte,12.4716405643877
E000016,P007111,infra_intacte,12.3144613356693
E000016,P007983,infra_intacte,40.3209288665353
E000016,P000160,infra_intacte,44.6252544771484
E000016,P000348,infra_intacte,9.12960147203556
E000016,P000020,infra_intacte,51.3121054948589
E000016,P007333,infra_intacte,10.3639351214682
E000017,P007111,infra_intacte,12.3144613356693
E000017,P007111,infra_intacte,12.3144613356693
E000017,P007111,infra_intacte,12.3144613356693
E000017,P007982,infra_intacte,49.956115228201
E000017,P000241,infra_intacte,75.9819951693543
E000017,P000029,infra_intacte,18.9457207565174
E000017,P007325,infra_intacte,8.42688269265196
E000018,P007111,infra_intacte,12.3144613356693
E000018,P007111,infra_intacte,12.3144613356693
E000018,P007111,infra_intacte,12.3144613356693
E000018,P007982,infra_intacte,49.956115228201
E000018,P000241,infra_intacte,75.9819951693543
E000018,P000029,infra_intacte,18.9457207565174
E000018,P007381,infra_intacte,9.80887356986274
E000019,P007111,infra_intacte,12.3144613356693
E000019,P007111,infra_intacte,12.3144613356693
E000019,P007111,infra_intacte,12.3144613356693
E000019,P007982,infra_intacte,49.956115228201
E000019,P000241,infra_intacte,75.9819951693543
E000019,P000170,infra_intacte,21.8831919484578
E000019,P007215,infra_intacte,7.51222531488334
E000020,P007111,infra_intacte,12.3144613356693
E000020,P007111,infra_intacte,12.3144613356693
E000020,P007111,infra_intacte,12.3144613356693
E000020,P007982,infra_intacte,49.956115228201
E000020,P000241,infra_intacte,75.9819951693543
E000020,P000170,infra_intacte,21.8831919484578
E000020,P007145,infra_intacte,7.75407103642654
E000021,P007111,infra_intacte,12.3144613356693
E000021,P007111,infra_intacte,12.3144613356693
E000021,P007111,infra_intacte,12.3144613356693
E000021,P007982,infra_intacte,49.956115228201
E000021,P000241,infra_intacte,75.9819951693543
E000021,P000170,infra_intacte,21.8831919484578
E000021,P007225,infra_intacte,10.3993778636477
E000022,P007111,infra_intacte,12.3144613356693
E000022,P007111,infra_intacte,12.3144613356693
E000022,P007111,infra_intacte,12.3144613356693
E000022,P007982,infra_intacte,49.956115228201
E000022,P000241,infra_intacte,75.9819951693543
E000022,P000040,infra_intacte,15.2944907641422
E000022,P007277,infra_intacte,9.02547153965115
E000023,P007111,infra_intacte,12.3144613356693
E000023,P007111,infra_intacte,12.3144613356693
E000023,P007111,infra_intacte,12.3144613356693
E000023,P007982,infra_intacte,49.956115228201
E000023,P000241,infra_intacte,75.9819951693543
E000023,P000298,infra_intacte,17.8683661881297
E000023,P007122,infra_intacte,10.5829298832587
E000024,P007111,infra_intacte,12.3144613356693
E000024,P007111,infra_intacte,12.3144613356693
E000024,P007111,infra_intacte,12.3144613356693
E000024,P007982,infra_intacte,49.956115228201
E000024,P000241,infra_intacte,75.9819951693543
E000024,P000298,infra_intacte,17.8683661881297
E000024,P007368,infra_intacte,12.3590774620561
E000025,P007111,infra_intacte,12.3144613356693
E000025,P007982,infra_intacte,49.956115228201
E000025,P000181,infra_intacte,6.18934271279126
E000025,P000394,infra_intacte,37.5183055134459
E000025,P000395,infra_intacte,61.6365018431784
E000025,P000381,infra_intacte,55.0605613618661
E000025,P007251,infra_intacte,7.71576907713709
E000026,P007111,infra_intacte,12.3144613356693
E000026,P007982,infra_intacte,49.956115228201
E000026,P000181,infra_intacte,6.18934271279126
E000026,P000394,infra_intacte,37.5183055134459
E000026,P000395,infra_intacte,61.6365018431784
E000026,P000381,infra_intacte,55.0605613618661
E000026,P007243,infra_intacte,10.8332248506963
E000027,P007111,infra_intacte,12.3144613356693
E000027,P007982,infra_intacte,49.956115228201
E000027,P000181,infra_intacte,6.18934271279126
E000027,P000394,infra_intacte,37.5183055134459
E000027,P000395,infra_intacte,61.6365018431784
E000027,P000381,infra_intacte,55.0605613618661
E000027,P007146,infra_intacte,14.1328129079196
E000028,P007111,infra_intacte,12.3144613356693
E000028,P007982,infra_intacte,49.956115228201
E000028,P000181,infra_intacte,6.18934271279126
E000028,P000394,infra_intacte,37.5183055134459
E000028,P000395,infra_intacte,61.6365018431784
E000028,P000381,infra_intacte,55.0605613618661
E000028,P007338,infra_intacte,17.7187304348002
E000029,P007111,infra_intacte,12.3144613356693
E000029,P007982,infra_intacte,49.956115228201
E000029,P000181,infra_intacte,6.18934271279126
E000029,P000394,infra_intacte,37.5183055134459
E000029,P000395,infra_intacte,61.6365018431784
E000029,P000334,infra_intacte,9.01673275932094
E000029,P007328,infra_intacte,13.580887613469
E000030,P007111,infra_intacte,12.3144613356693
E000030,P007982,infra_intacte,49.956115228201
E000030,P000181,infra_intacte,6.18934271279126
E000030,P000394,infra_intacte,37.5183055134459
E000030,P000395,infra_intacte,61.6365018431784
E000030,P000334,infra_intacte,9.01673275932094
E000030,P007244,infra_intacte,13.8202543784816
E000031,P007111,infra_intacte,12.3144613356693
E000031,P007982,infra_intacte,49.956115228201
E000031,P000181,infra_intacte,6.18934271279126
E000031,P000394,infra_intacte,37.5183055134459
E000031,P000395,infra_intacte,61.6365018431784
E000031,P000334,infra_intacte,9.01673275932094
E000031,P007133,infra_intacte,15.2467571493073
E000032,P007111,infra_intacte,12.3144613356693
E000032,P007982,infra_intacte,49.956115228201
E000032,P000181,infra_intacte,6.18934271279126
E000032,P000394,infra_intacte,37.5183055134459
E000032,P000395,infra_intacte,61.6365018431784
E000032,P000334,infra_intacte,9.01673275932094
E000032,P007152,infra_intacte,17.3707128102982
E000033,P007111,infra_intacte,12.3144613356693
E000033,P007982,infra_intacte,49.956115228201
E000033,P000181,infra_intacte,6.18934271279126
E000033,P000394,infra_intacte,37.5183055134459
E000033,P000395,infra_intacte,61.6365018431784
E000033,P000334,infra_intacte,9.01673275932094
E000033,P007227,infra_intacte,19.3633643271163
E000034,P007111,infra_intacte,12.3144613356693
E000034,P007982,infra_intacte,49.956115228201
E000034,P000181,infra_intacte,6.18934271279126
E000034,P000394,infra_intacte,37.5183055134459
E000034,P000395,infra_intacte,61.6365018431784
E000034,P000052,infra_intacte,12.8565075983714
E000034,P007177,infra_intacte,2.34927288108204
E000035,P007111,infra_intacte,12.3144613356693
E000035,P007982,infra_intacte,49.956115228201
E000035,P000181,infra_intacte,6.18934271279126
E000035,P000394,infra_intacte,37.5183055134459
E000035,P000395,infra_intacte,61.6365018431784
E000035,P000052,infra_intacte,12.8565075983714
E000035,P007354,infra_intacte,10.1307302770864
E000036,P007111,infra_intacte,12.3144613356693
E000036,P007983,infra_intacte,40.3209288665353
E000036,P000160,infra_intacte,44.6252544771484
E000036,P000348,infra_intacte,9.12960147203556
E000036,P000020,infra_intacte,51.3121054948589
E000036,P000148,infra_intacte,34.0746754515243
E000036,P007402,infra_intacte,8.64060281351536
E000037,P007111,infra_intacte,12.3144613356693
E000037,P007983,infra_intacte,40.3209288665353
E000037,P000160,infra_intacte,44.6252544771484
E000037,P000348,infra_intacte,9.12960147203556
E000037,P000020,infra_intacte,51.3121054948589
E000037,P000148,infra_intacte,34.0746754515243
E000037,P007395,infra_intacte,11.1110240485116
E000038,P007111,infra_intacte,12.3144613356693
E000038,P007983,infra_intacte,40.3209288665353
E000038,P000160,infra_intacte,44.6252544771484
E000038,P000348,infra_intacte,9.12960147203556
E000038,P000020,infra_intacte,51.3121054948589
E000038,P000148,infra_intacte,34.0746754515243
E000038,P007347,infra_intacte,17.3680174427927
E000039,P007111,infra_intacte,12.3144613356693
E000039,P007983,infra_intacte,40.3209288665353
E000039,P000160,infra_intacte,44.6252544771484
E000039,P000348,infra_intacte,9.12960147203556
E000039,P000020,infra_intacte,51.3121054948589
E000039,P000015,infra_intacte,7.95699200194991
E000039,P007193,infra_intacte,8.20660981592346
E000040,P007111,infra_intacte,12.3144613356693
E000040,P007983,infra_intacte,40.3209288665353
E000040,P000308,infra_intacte,39.1407985664577
E000040,P000308,infra_intacte,39.1407985664577
E000040,P000160,infra_intacte,44.6252544771484
E000040,P000187,infra_intacte,15.0067646658694
E000040,P007239,infra_intacte,6.99283985604053
E000041,P007111,infra_intacte,12.3144613356693
E000041,P007983,infra_intacte,40.3209288665353
E000041,P000308,infra_intacte,39.1407985664577
E000041,P000308,infra_intacte,39.1407985664577
E000041,P000160,infra_intacte,44.6252544771484
E000041,P000187,infra_intacte,15.0067646658694
E000041,P007226,infra_intacte,14.9386818000782
E000042,P007111,infra_intacte,12.3144613356693
E000042,P007983,infra_intacte,40.3209288665353
E000042,P000308,infra_intacte,39.1407985664577
E000042,P000308,infra_intacte,39.1407985664577
E000042,P000160,infra_intacte,44.6252544771484
E000042,P000347,infra_intacte,47.6908735474847
E000042,P007259,infra_intacte,7.22642714229678
E000043,P007111,infra_intacte,12.3144613356693
E000043,P007983,infra_intacte,40.3209288665353
E000043,P000308,infra_intacte,39.1407985664577
E000043,P000308,infra_intacte,39.1407985664577
E000043,P000160,infra_intacte,44.6252544771484
E000043,P000347,infra_intacte,47.6908735474847
E000043,P007135,infra_intacte,8.29321324734341
E000044,P007111,infra_intacte,12.3144613356693
E000044,P007983,infra_intacte,40.3209288665353
E000044,P000308,infra_intacte,39.1407985664577
E000044,P000308,infra_intacte,39.1407985664577
E000044,P000160,infra_intacte,44.6252544771484
E000044,P000347,infra_intacte,47.6908735474847
E000044,P007378,infra_intacte,11.5278268624067
E000045,P007111,infra_intacte,12.3144613356693
E000045,P007982,infra_intacte,49.956115228201
E000045,P000181,infra_intacte,6.18934271279126
E000045,P000394,infra_intacte,37.5183055134459
E000045,P000395,infra_intacte,61.6365018431784
E000045,P000334,infra_intacte,9.01673275932094
E000045,P000256,infra_intacte,29.4336698447574
E000045,P007287,infra_intacte,6.26783452067774
E000046,P007111,infra_intacte,12.3144613356693
E000046,P007982,infra_intacte,49.956115228201
E000046,P000181,infra_intacte,6.18934271279126
E000046,P000394,infra_intacte,37.5183055134459
E000046,P000395,infra_intacte,61.6365018431784
E000046,P000334,infra_intacte,9.01673275932094
E000046,P000256,infra_intacte,29.4336698447574
E000046,P007387,infra_intacte,13.1723164317785
E000047,P007111,infra_intacte,12.3144613356693
E000047,P007982,infra_intacte,49.956115228201
E000047,P000181,infra_intacte,6.18934271279126
E000047,P000394,infra_intacte,37.5183055134459
E000047,P000395,infra_intacte,61.6365018431784
E000047,P000334,infra_intacte,9.01673275932094
E000047,P000256,infra_intacte,29.4336698447574
E000047,P007376,infra_intacte,14.2129999843549
E000048,P007111,infra_intacte,12.3144613356693
E000048,P007982,infra_intacte,49.956115228201
E000048,P000181,infra_intacte,6.18934271279126
E000048,P000394,infra_intacte,37.5183055134459
E000048,P000395,infra_intacte,61.6365018431784
E000048,P000334,infra_intacte,9.01673275932094
E000048,P000256,infra_intacte,29.4336698447574
E000048,P007305,infra_intacte,16.0944335793595
E000049,P007111,infra_intacte,12.3144613356693
E000049,P007982,infra_intacte,49.956115228201
E000049,P000181,infra_intacte,6.18934271279126
E000049,P000394,infra_intacte,37.5183055134459
E000049,P000395,infra_intacte,61.6365018431784
E000049,P000381,infra_intacte,55.0605613618661
E000049,P000126,infra_intacte,6.38951344091244
E000049,P007200,infra_intacte,12.0960743440014
E000050,P007111,infra_intacte,12.3144613356693
E000050,P007982,infra_intacte,49.956115228201
E000050,P000181,infra_intacte,6.18934271279126
E000050,P000394,infra_intacte,37.5183055134459
E000050,P000395,infra_intacte,61.6365018431784
E000050,P000381,infra_intacte,55.0605613618661
E000050,P000126,infra_intacte,6.38951344091244
E000050,P007300,infra_intacte,12.0511353865963
E000051,P007111,infra_intacte,12.3144613356693
E000051,P007982,infra_intacte,49.956115228201
E000051,P000181,infra_intacte,6.18934271279126
E000051,P000394,infra_intacte,37.5183055134459
E000051,P000395,infra_intacte,61.6365018431784
E000051,P000381,infra_intacte,55.0605613618661
E000051,P000126,infra_intacte,6.38951344091244
E000051,P007184,infra_intacte,12.3860220025035
E000052,P007111,infra_intacte,12.3144613356693
E000052,P007982,infra_intacte,49.956115228201
E000052,P000181,infra_intacte,6.18934271279126
E000052,P000394,infra_intacte,37.5183055134459
E000052,P000395,infra_intacte,61.6365018431784
E000052,P000381,infra_intacte,55.0605613618661
E000052,P000126,infra_intacte,6.38951344091244
E000052,P007143,infra_intacte,13.3873903233501
E000053,P007111,infra_intacte,12.3144613356693
E000053,P007982,infra_intacte,49.956115228201
E000053,P000181,infra_intacte,6.18934271279126
E000053,P000394,infra_intacte,37.5183055134459
E000053,P000395,infra_intacte,61.6365018431784
E000053,P000334,infra_intacte,9.01673275932094
E000053,P000123,infra_intacte,33.3289650716569
E000053,P007120,infra_intacte,12.3491199261896
E000054,P007111,infra_intacte,12.3144613356693
E000054,P007982,infra_intacte,49.956115228201
E000054,P000181,infra_intacte,6.18934271279126
E000054,P000394,infra_intacte,37.5183055134459
E000054,P000395,infra_intacte,61.6365018431784
E000054,P000334,infra_intacte,9.01673275932094
E000054,P000123,infra_intacte,33.3289650716569
E000054,P007168,infra_intacte,12.3346123836477
E000055,P007111,infra_intacte,12.3144613356693
E000055,P007982,infra_intacte,49.956115228201
E000055,P000181,infra_intacte,6.18934271279126
E000055,P000394,infra_intacte,37.5183055134459
E000055,P000395,infra_intacte,61.6365018431784
E000055,P000334,infra_intacte,9.01673275932094
E000055,P000123,infra_intacte,33.3289650716569
E000055,P007199,infra_intacte,13.3989548451235
E000056,P007111,infra_intacte,12.3144613356693
E000056,P007983,infra_intacte,40.3209288665353
E000056,P000160,infra_intacte,44.6252544771484
E000056,P000348,infra_intacte,9.12960147203556
E000056,P000020,infra_intacte,51.3121054948589
E000056,P000148,infra_intacte,34.0746754515243
E000056,P000301,infra_intacte,20.079343050329
E000056,P007408,infra_intacte,12.0746138744784
E000057,P007111,infra_intacte,12.3144613356693
E000057,P007983,infra_intacte,40.3209288665353
E000057,P000160,infra_intacte,44.6252544771484
E000057,P000348,infra_intacte,9.12960147203556
E000057,P000020,infra_intacte,51.3121054948589
E000057,P000148,infra_intacte,34.0746754515243
E000057,P000301,infra_intacte,20.079343050329
E000057,P007319,infra_intacte,12.5661599823588
E000058,P007111,infra_intacte,12.3144613356693
E000058,P007983,infra_intacte,40.3209288665353
E000058,P000160,infra_intacte,44.6252544771484
E000058,P000348,infra_intacte,9.12960147203556
E000058,P000020,infra_intacte,51.3121054948589
E000058,P000148,infra_intacte,34.0746754515243
E000058,P007986,infra_intacte,35.1097532902904
E000058,P007315,infra_intacte,8.40457872181763
E000059,P007111,infra_intacte,12.3144613356693
E000059,P007983,infra_intacte,40.3209288665353
E000059,P000160,infra_intacte,44.6252544771484
E000059,P000348,infra_intacte,9.12960147203556
E000059,P000020,infra_intacte,51.3121054948589
E000059,P000148,infra_intacte,34.0746754515243
E000059,P007986,infra_intacte,35.1097532902904
E000059,P007166,infra_intacte,10.3449075204212
E000060,P007111,infra_intacte,12.3144613356693
E000060,P007983,infra_intacte,40.3209288665353
E000060,P000160,infra_intacte,44.6252544771484
E000060,P000348,infra_intacte,9.12960147203556
E000060,P000020,infra_intacte,51.3121054948589
E000060,P000015,infra_intacte,7.95699200194991
E000060,P000374,infra_intacte,18.1060907381786
E000060,P007116,infra_intacte,5.77897002356351
E000061,P007111,infra_intacte,12.3144613356693
E000061,P007983,infra_intacte,40.3209288665353
E000061,P000160,infra_intacte,44.6252544771484
E000061,P000348,infra_intacte,9.12960147203556
E000061,P000020,infra_intacte,51.3121054948589
E000061,P000015,infra_intacte,7.95699200194991
E000061,P000075,infra_intacte,38.3380360489679
E000061,P007295,infra_intacte,5.70609540183928
E000062,P007111,infra_intacte,12.3144613356693
E000062,P007983,infra_intacte,40.3209288665353
E000062,P000160,infra_intacte,44.6252544771484
E000062,P000348,infra_intacte,9.12960147203556
E000062,P000020,infra_intacte,51.3121054948589
E000062,P000015,infra_intacte,7.95699200194991
E000062,P000075,infra_intacte,38.3380360489679
E000062,P007352,infra_intacte,15.9938338872644
E000063,P007111,infra_intacte,12.3144613356693
E000063,P007983,infra_intacte,40.3209288665353
E000063,P000160,infra_intacte,44.6252544771484
E000063,P000348,infra_intacte,9.12960147203556
E000063,P000020,infra_intacte,51.3121054948589
E000063,P000236,infra_intacte,22.8129720545209
E000063,P000192,infra_intacte,8.66237124097022
E000063,P007121,infra_intacte,11.7297082279311
E000064,P007111,infra_intacte,12.3144613356693
E000064,P007983,infra_intacte,40.3209288665353
E000064,P000160,infra_intacte,44.6252544771484
E000064,P000348,infra_intacte,9.12960147203556
E000064,P000020,infra_intacte,51.3121054948589
E000064,P000236,infra_intacte,22.8129720545209
E000064,P000192,infra_intacte,8.66237124097022
E000064,P007369,infra_intacte,12.7557683738026
E000065,P007111,infra_intacte,12.3144613356693
E000065,P007983,infra_intacte,40.3209288665353
E000065,P000160,infra_intacte,44.6252544771484
E000065,P000348,infra_intacte,9.12960147203556
E000065,P000020,infra_intacte,51.3121054948589
E000065,P000236,infra_intacte,22.8129720545209
E000065,P000344,infra_intacte,14.4852003829022
E000065,P007343,infra_intacte,12.5966026797671
E000066,P007111,infra_intacte,12.3144613356693
E000066,P007983,infra_intacte,40.3209288665353
E000066,P000160,infra_intacte,44.6252544771484
E000066,P000348,infra_intacte,9.12960147203556
E000066,P000020,infra_intacte,51.3121054948589
E000066,P000236,infra_intacte,22.8129720545209
E000066,P000058,infra_intacte,11.0116218465433
E000066,P007144,infra_intacte,17.114717098331
E000067,P007111,infra_intacte,12.3144613356693
E000067,P007983,infra_intacte,40.3209288665353
E000067,P000160,infra_intacte,44.6252544771484
E000067,P000348,infra_intacte,9.12960147203556
E000067,P000020,infra_intacte,51.3121054948589
E000067,P006193,a_remplacer,12.1863879405322
E000067,P002851,a_remplacer,10.8032015604234
E000067,P007624,a_remplacer,4.10990474598487
E000068,P007111,infra_intacte,12.3144613356693
E000068,P007983,infra_intacte,40.3209288665353
E000068,P000160,infra_intacte,44.6252544771484
E000068,P000348,infra_intacte,9.12960147203556
E000068,P000020,infra_intacte,51.3121054948589
E000068,P000020,infra_intacte,51.3121054948589
E000068,P000168,infra_intacte,25.9415717510763
E000068,P007164,infra_intacte,8.48025874056161
E000069,P007111,infra_intacte,12.3144613356693
E000069,P007983,infra_intacte,40.3209288665353
E000069,P000160,infra_intacte,44.6252544771484
E000069,P000348,infra_intacte,9.12960147203556
E000069,P000020,infra_intacte,51.3121054948589
E000069,P000020,infra_intacte,51.3121054948589
E000069,P000168,infra_intacte,25.9415717510763
E000069,P007175,infra_intacte,11.6777215198852
E000070,P007111,infra_intacte,12.3144613356693
E000070,P007983,infra_intacte,40.3209288665353
E000070,P000160,infra_intacte,44.6252544771484
E000070,P000348,infra_intacte,9.12960147203556
E000070,P000020,infra_intacte,51.3121054948589
E000070,P000020,infra_intacte,51.3121054948589
E000070,P000306,infra_intacte,38.5974690265684
E000070,P007216,infra_intacte,9.69778884945307
E000071,P007111,infra_intacte,12.3144613356693
E000071,P007983,infra_intacte,40.3209288665353
E000071,P000160,infra_intacte,44.6252544771484
E000071,P000348,infra_intacte,9.12960147203556
E000071,P000020,infra_intacte,51.3121054948589
E000071,P000020,infra_intacte,51.3121054948589
E000071,P000306,infra_intacte,38.5974690265684
E000071,P007322,infra_intacte,15.2785337647226
E000072,P007111,infra_intacte,12.3144613356693
E000072,P007983,infra_intacte,40.3209288665353
E000072,P000308,infra_intacte,39.1407985664577
E000072,P000308,infra_intacte,39.1407985664577
E000072,P000160,infra_intacte,44.6252544771484
E000072,P000347,infra_intacte,47.6908735474847
E000072,P000209,infra_intacte,9.5295838397827
E000072,P007236,infra_intacte,5.69835782587448
E000073,P007111,infra_intacte,12.3144613356693
E000073,P007983,infra_intacte,40.3209288665353
E000073,P000308,infra_intacte,39.1407985664577
E000073,P000308,infra_intacte,39.1407985664577
E000073,P000160,infra_intacte,44.6252544771484
E000073,P000347,infra_intacte,47.6908735474847
E000073,P000209,infra_intacte,9.5295838397827
E000073,P007126,infra_intacte,7.47640983160744
E000074,P007111,infra_intacte,12.3144613356693
E000074,P007983,infra_intacte,40.3209288665353
E000074,P000308,infra_intacte,39.1407985664577
E000074,P000308,infra_intacte,39.1407985664577
E000074,P000160,infra_intacte,44.6252544771484
E000074,P000347,infra_intacte,47.6908735474847
E000074,P000209,infra_intacte,9.5295838397827
E000074,P007252,infra_intacte,7.78033465043456
E000075,P007111,infra_intacte,12.3144613356693
E000075,P007983,infra_intacte,40.3209288665353
E000075,P000308,infra_intacte,39.1407985664577
E000075,P000308,infra_intacte,39.1407985664577
E000075,P000160,infra_intacte,44.6252544771484
E000075,P000347,infra_intacte,47.6908735474847
E000075,P000277,infra_intacte,23.9988903150869
E000075,P007171,infra_intacte,5.8285333068315
E000076,P007111,infra_intacte,12.3144613356693
E000076,P007983,infra_intacte,40.3209288665353
E000076,P000308,infra_intacte,39.1407985664577
E000076,P000308,infra_intacte,39.1407985664577
E000076,P000160,infra_intacte,44.6252544771484
E000076,P000347,infra_intacte,47.6908735474847
E000076,P000277,infra_intacte,23.9988903150869
E000076,P007189,infra_intacte,7.63497180730141
E000077,P007111,infra_intacte,12.3144613356693
E000077,P007983,infra_intacte,40.3209288665353
E000077,P000308,infra_intacte,39.1407985664577
E000077,P000308,infra_intacte,39.1407985664577
E000077,P000160,infra_intacte,44.6252544771484
E000077,P000347,infra_intacte,47.6908735474847
E000077,P000277,infra_intacte,23.9988903150869
E000077,P007298,infra_intacte,9.75094640971564
E000078,P007111,infra_intacte,12.3144613356693
E000078,P007983,infra_intacte,40.3209288665353
E000078,P000308,infra_intacte,39.1407985664577
E000078,P000308,infra_intacte,39.1407985664577
E000078,P000160,infra_intacte,44.6252544771484
E000078,P000347,infra_intacte,47.6908735474847
E000078,P000277,infra_intacte,23.9988903150869
E000078,P007360,infra_intacte,10.9005372692426
E000079,P007111,infra_intacte,12.3144613356693
E000079,P007983,infra_intacte,40.3209288665353
E000079,P000308,infra_intacte,39.1407985664577
E000079,P000308,infra_intacte,39.1407985664577
E000079,P000160,infra_intacte,44.6252544771484
E000079,P000347,infra_intacte,47.6908735474847
E000079,P000277,infra_intacte,23.9988903150869
E000079,P007308,infra_intacte,13.8722482104481
E000080,P007111,infra_intacte,12.3144613356693
E000080,P007983,infra_intacte,40.3209288665353
E000080,P000308,infra_intacte,39.1407985664577
E000080,P000308,infra_intacte,39.1407985664577
E000080,P000160,infra_intacte,44.6252544771484
E000080,P000347,infra_intacte,47.6908735474847
E000080,P000277,infra_intacte,23.9988903150869
E000080,P007180,infra_intacte,18.8930472043092
E000081,P007111,infra_intacte,12.3144613356693
E000081,P007983,infra_intacte,40.3209288665353
E000081,P000308,infra_intacte,39.1407985664577
E000081,P000308,infra_intacte,39.1407985664577
E000081,P000160,infra_intacte,44.6252544771484
E000081,P000347,infra_intacte,47.6908735474847
E000081,P000360,infra_intacte,10.7595134110217
E000081,P007394,infra_intacte,9.73274347291274
E000082,P007111,infra_intacte,12.3144613356693
E000082,P007982,infra_intacte,49.956115228201
E000082,P000181,infra_intacte,6.18934271279126
E000082,P000394,infra_intacte,37.5183055134459
E000082,P000395,infra_intacte,61.6365018431784
E000082,P000334,infra_intacte,9.01673275932094
E000082,P000256,infra_intacte,29.4336698447574
E000082,P000342,infra_intacte,46.9750777540081
E000082,P007181,infra_intacte,18.7768484644497
E000083,P007111,infra_intacte,12.3144613356693
E000083,P007982,infra_intacte,49.956115228201
E000083,P000181,infra_intacte,6.18934271279126
E000083,P000394,infra_intacte,37.5183055134459
E000083,P000395,infra_intacte,61.6365018431784
E000083,P000381,infra_intacte,55.0605613618661
E000083,P000126,infra_intacte,6.38951344091244
E000083,P000231,infra_intacte,35.9197570336097
E000083,P007336,infra_intacte,16.0641770600637
E000084,P007111,infra_intacte,12.3144613356693
E000084,P007982,infra_intacte,49.956115228201
E000084,P000181,infra_intacte,6.18934271279126
E000084,P000394,infra_intacte,37.5183055134459
E000084,P000395,infra_intacte,61.6365018431784
E000084,P000381,infra_intacte,55.0605613618661
E000084,P000126,infra_intacte,6.38951344091244
E000084,P000231,infra_intacte,35.9197570336097
E000084,P007283,infra_intacte,18.5404955257079
E000085,P007111,infra_intacte,12.3144613356693
